CustomerID,Customer_FirstName,Customer_LastName,Customer_Membership
C13343,Bonita,Martinez,Bronze
C13344,Miyuki,Flores,Gold
C13345,Tazanna,Parker,Silver
C13346,Keva,Washington,Diamond
C13347,Caily,Gonzales,Silver
C13348,Naava,Martin,Gold
C13349,Mabs,Bryant,Silver
C13350,Meadow,Hernandez,Silver
C13351,Xin,Scott,Gold
C13352,Bonita,Hall,Bronze
C13353,Raanana,Simmons,Gold
C13354,Isa,Price,Silver
C13355,Tazanna,Garcia,Silver
C13356,Belinda,Ward,Diamond
C13357,Nefertari,Turner,Gold
C13358,Rachel,Martinez,Diamond
C13359,Belinda,Clark,Gold
C13360,Calliope,Young,Silver
C13361,Marabel,Green,Silver
C13362,Nefertari,Wright,Silver
C13363,Kaytlyn,Henderson,Diamond
C13364,Naomi,Gray,Bronze
C13365,Bella,Hernandez,Diamond
C13366,Mabel,Peterson,Bronze
C13367,Bonita,Kelly,Gold
C13368,Donatella,Thomas,Bronze
C13369,Bonita,Peterson,Silver
C13370,Raanana,Cook,Gold
C13371,Belinda,Evans,Gold
C13372,Rosaleen,Watson,Diamond
C13373,Keva,Brooks,Diamond
C13374,Isa,Garcia,Bronze
C13375,Felicia,Johnson,Silver
C13376,Naamah,Powell,Bronze
C13377,Meadow,Campbell,Gold
C13378,Mei,Howard,Silver
C13379,Nefertari,Cooper,Diamond
C13380,Tazanna,Ramirez,Bronze
C13381,Rosalind,Evans,Bronze
C13382,Lynne,Martin,Diamond
C13383,Keva,James,Diamond
C13384,Bellezza,Roberts,Gold
C13385,Omorose,Russell,Gold
C13386,Bonnie,Ramirez,Gold
C13387,Abigail,Taylor,Bronze
C13388,Tegan,Sanchez,Bronze
C13389,Keva,Bailey,Gold
C13390,Tegan,Smith,Gold
C13391,Calista,Price,Silver
C13392,Lucinda,Adams,Diamond
C13393,Alina,Reed,Diamond
C13394,Nefertiti,Simmons,Diamond
C13395,Felicia,Moore,Diamond
C13396,Lynne,King,Silver
C13397,Fayre,Griffin,Diamond
C13398,Caily,Long,Bronze
C13399,Nefertari,Davis,Silver
C13400,Kyomi,Washington,Diamond
C13401,Sapphire,Harris,Gold
C13402,Mabs,Harris,Silver
C13403,Felicia,Rodriguez,Bronze
C13404,Donatella,Lewis,Diamond
C13405,Naava,Lee,Diamond
C13406,Omorose,Davis,Bronze
C13407,Ratih,Thomas,Bronze
C13408,Donatella,Jones,Bronze
C13409,Miyeon,Green,Diamond
C13410,Xin,Lewis,Gold
C13411,Alina,Wood,Gold
C13412,Alina,Martin,Bronze
C13413,Nomi,Hayes,Bronze
C13414,Raanana,Adams,Silver
C13415,Ratih,Thompson,Diamond
C13416,Nomi,Green,Diamond
C13417,Yedda,Green,Gold
C13418,Kyomi,Peterson,Silver
C13419,Lucinda,Young,Silver
C13420,Mabel,Bennett,Silver
C13421,Sapphire,Barnes,Gold
C13422,Nelly,Washington,Diamond
C13423,Linda,Clark,Gold
C13424,Naamah,Mitchell,Bronze
C13425,Naamah,Thompson,Gold
C13426,Bonnie,Barnes,Gold
C13427,Miyeon,Powell,Gold
C13428,Erina,Rivera,Gold
C13429,Miyeon,Cooper,Silver
C13430,Marabel,Cole,Silver
C13431,Lillie,Thompson,Bronze
C13432,Erina,King,Diamond
C13433,Tazanna,Cooper,Silver
C13434,Orabelle,Jackson,Bronze
C13435,Miyuki,Gray,Diamond
C13436,Caily,Simmons,Silver
C13437,Lillie,Carter,Bronze
C13438,Omorose,Peterson,Silver
C13439,Calista,Murphy,Bronze
C13440,Mei,Howard,Diamond
C13441,Miyuki,Anderson,Bronze
C13442,Orabelle,Nelson,Silver
C13443,Bonnie,Gray,Silver
C13444,Donatella,Harris,Silver
C13445,Rachel,Perry,Gold
C13446,Rachel,Taylor,Diamond
C13447,Orabelle,Allen,Diamond
C13448,Donatella,Ramirez,Bronze
C13449,Erina,Gonzales,Silver
C13450,Ellie,Hughes,Silver
C13451,Venus,Flores,Diamond
C13452,Rachel,Peterson,Silver
C13453,Miyeon,Baker,Silver
C13454,Bellezza,Howard,Silver
C13455,Jolie,Cole,Bronze
C13456,Bellezza,Hill,Bronze
C13457,Donatella,Martin,Silver
C13458,Orabelle,Parker,Silver
C13459,Miyuki,Hall,Gold
C13460,Miyuki,Gray,Diamond
C13461,Linda,Hayes,Gold
C13462,Bella,Parker,Gold
C13463,Rachel,Bryant,Bronze
C13464,Naomi,Rogers,Gold
C13465,Rosalind,Sanders,Silver
C13466,Bella,Cooper,Diamond
C13467,Venus,Miller,Bronze
C13468,Lilybelle,Hall,Gold
C13469,Lynne,Adams,Bronze
C13470,Venus,Reed,Bronze
C13471,Raanana,Diaz,Bronze
C13472,Mabel,White,Silver
C13473,Mabel,Jackson,Diamond
C13474,Naomi,Bennett,Diamond
C13475,Mabel,Bryant,Gold
C13476,Erina,James,Diamond
C13477,Mabel,Kelly,Diamond
C13478,Ella,Torres,Silver
C13479,Lilybelle,Perry,Diamond
C13480,Calista,Cole,Silver
C13481,Bellezza,Brown,Bronze
C13482,Ellen,Rogers,Silver
C13483,Ellie,Alexander,Diamond
C13484,Donatella,Roberts,Bronze
C13485,Orabelle,Kelly,Gold
C13486,Jacintha,Green,Bronze
C13487,Felicia,Russell,Silver
C13488,Ellen,Alexander,Gold
C13489,Kaytlyn,Henderson,Diamond
C13490,Naamah,Richardson,Diamond
C13491,Isa,Edwards,Gold
C13492,Naamah,Stewart,Gold
C13493,Naomi,Sanchez,Gold
C13494,Naomi,Baker,Gold
C13495,Felicia,Reed,Diamond
C13496,Xin,Bailey,Gold
C13497,Xin,Davis,Silver
C13498,Nomi,Young,Silver
C13499,Mabel,Walker,Bronze
C13500,Fayre,Thompson,Diamond
C13501,Omorose,Martin,Bronze
C13502,Mabel,Phillips,Bronze
C13503,Isa,Roberts,Gold
C13504,Ella,Foster,Bronze
C13505,Mabs,Butler,Gold
C13506,Caily,Miller,Gold
C13507,Nefertari,Simmons,Bronze
C13508,Miyuki,Bennett,Diamond
C13509,Norabel,Williams,Bronze
C13510,Caily,Martinez,Silver
C13511,Lilybelle,Jackson,Silver
C13512,Marabel,Jones,Diamond
C13513,Jacintha,Simmons,Diamond
C13514,Naomi,Davis,Silver
C13515,Ratih,Barnes,Diamond
C13516,Ella,Cole,Bronze
C13517,Xin,Griffin,Bronze
C13518,Miyeon,Stewart,Bronze
C13519,Nefertiti,James,Diamond
C13520,Abigail,Flores,Gold
C13521,Lynne,Ward,Silver
C13522,Bellezza,Howard,Diamond
C13523,Abigail,Miller,Diamond
C13524,Lillie,Hill,Diamond
C13525,Kyomi,White,Gold
C13526,Mabs,Reed,Bronze
C13527,Erina,Jones,Diamond
C13528,Ellie,Garcia,Gold
C13529,Mei,Baker,Silver
C13530,Mabs,Johnson,Gold
C13531,Naamah,Anderson,Gold
C13532,Belinda,Smith,Gold
C13533,Tegan,Robinson,Bronze
C13534,Kyomi,Lewis,Diamond
C13535,Venus,Hernandez,Gold
C13536,Keva,Morris,Diamond
C13537,Kaytlyn,Sanchez,Gold
C13538,Calixta,Wood,Silver
C13539,Isa,Flores,Silver
C13540,Kaytlyn,Ross,Bronze
C13541,Rachel,Anderson,Silver
C13542,Ratih,Cox,Bronze
C13543,Erina,Thompson,Silver
C13544,Calixta,Wright,Diamond
C13545,Fayre,Washington,Gold
C13546,Mei,Morgan,Diamond
C13547,Naava,Robinson,Diamond
C13548,Abigail,Hayes,Silver
C13549,Calliope,Young,Silver
C13550,Mabel,Cox,Bronze
C13551,Ulanni,Garcia,Bronze
C13552,Belinda,Martinez,Gold
C13553,Ellie,Young,Silver
C13554,Calista,Nelson,Silver
C13555,Ellen,Thompson,Gold
C13556,Ulanni,Scott,Diamond
C13557,Jolie,Butler,Silver
C13558,Naomi,Turner,Bronze
C13559,Norabel,Lopez,Gold
C13560,Omorose,Reed,Silver
C13561,Isa,Martinez,Diamond
C13562,Tove,Lee,Silver
C13563,Orabelle,Nelson,Silver
C13564,Felicia,Howard,Silver
C13565,Naamah,Jones,Gold
C13566,Nelly,Wilson,Silver
C13567,Nelly,Hill,Silver
C13568,Felicia,Miller,Diamond
C13569,Yedda,Henderson,Gold
C13570,Norabel,Young,Gold
C13571,Raanana,Morgan,Gold
C13572,Ella,Young,Diamond
C13573,Donatella,Perry,Silver
C13574,Lillie,Parker,Diamond
C13575,Miyeon,Evans,Silver
C13576,Mabel,Foster,Silver
C13577,Ella,Wright,Diamond
C13578,Calista,Lopez,Diamond
C13579,Calliope,Washington,Gold
C13580,Tazanna,Richardson,Gold
C13581,Naamah,Simmons,Bronze
C13582,Rosalind,Perez,Diamond
C13583,Ellen,Scott,Bronze
C13584,Nelly,Brown,Gold
C13585,Lillie,Lopez,Diamond
C13586,Calixta,Barnes,Gold
C13587,Naamah,Green,Gold
C13588,Sapphire,Taylor,Diamond
C13589,Ellen,Richardson,Bronze
C13590,Kyomi,Jones,Silver
C13591,Lillie,Allen,Diamond
C13592,Orabelle,Wood,Gold
C13593,Felicia,Wilson,Silver
C13594,Yedda,Hayes,Gold
C13595,Caily,Price,Bronze
C13596,Tegan,Young,Diamond
C13597,Tazanna,Cole,Bronze
C13598,Bella,Torres,Bronze
C13599,Kyomi,Wright,Silver
C13600,Alina,Jackson,Gold
C13601,Norabel,Powell,Silver
C13602,Bella,Hall,Silver
C13603,Miyeon,Davis,Bronze
C13604,Raanana,Flores,Gold
C13605,Naomi,Ramirez,Silver
C13606,Alina,Phillips,Bronze
C13607,Abigail,Lewis,Gold
C13608,Rachel,Bryant,Diamond
C13609,Meadow,Davis,Bronze
C13610,Kyomi,Peterson,Bronze
C13611,Bella,Hall,Bronze
C13612,Nefertiti,Bennett,Silver
C13613,Abigail,Alexander,Silver
C13614,Omorose,Hall,Gold
C13615,Miyeon,Bell,Bronze
C13616,Nefertiti,Henderson,Diamond
C13617,Nomi,Carter,Bronze
C13618,Keva,Rogers,Diamond
C13619,Tove,Henderson,Silver
C13620,Keva,Cox,Bronze
C13621,Lucinda,James,Diamond
C13622,Isa,Mitchell,Bronze
C13623,Calixta,Patterson,Gold
C13624,Calista,Phillips,Bronze
C13625,Tegan,Lee,Bronze
C13626,Miyuki,Davis,Bronze
C13627,Mei,Bailey,Silver
C13628,Belinda,Moore,Bronze
C13629,Fayre,Mitchell,Gold
C13630,Rachel,Hill,Silver
C13631,Jacintha,Phillips,Diamond
C13632,Yedda,Ramirez,Bronze
C13633,Felicia,Walker,Gold
C13634,Isa,Diaz,Silver
C13635,Nomi,Rodriguez,Silver
C13636,Norabel,Davis,Gold
C13637,Naomi,Jones,Bronze
C13638,Tove,Griffin,Silver
C13639,Ratih,Jenkins,Gold
C13640,Calliope,Martin,Diamond
C13641,Ellen,Hughes,Silver
C13642,Yedda,Carter,Bronze
C13643,Lillie,Brown,Silver
C13644,Rachel,Carter,Diamond
C13645,Mabel,Martin,Silver
C13646,Jolie,Flores,Diamond
C13647,Felicia,James,Gold
C13648,Fayre,Campbell,Diamond
C13649,Lilybelle,Kelly,Silver
C13650,Isa,Harris,Diamond
C13651,Nelly,Wood,Diamond
C13652,Lynne,Henderson,Gold
C13653,Nelly,Jenkins,Diamond
C13654,Alina,Morgan,Silver
C13655,Rachel,Rodriguez,Bronze
C13656,Meadow,Johnson,Silver
C13657,Bonnie,Torres,Diamond
C13658,Rachel,Foster,Gold
C13659,Mei,Martinez,Bronze
C13660,Kyomi,Young,Silver
C13661,Alina,Murphy,Gold
C13662,Ulanni,Evans,Diamond
C13663,Calliope,Walker,Silver
C13664,Ulanni,Robinson,Gold
C13665,Tazanna,Campbell,Silver
C13666,Keva,Jenkins,Bronze
C13667,Bellezza,Baker,Silver
C13668,Jacintha,Ross,Silver
C13669,Belinda,Phillips,Gold
C13670,Erina,Thomas,Diamond
C13671,Mabs,Bailey,Bronze
C13672,Marabel,Sanders,Diamond
C13673,Orabelle,White,Bronze
C13674,Calista,Stewart,Bronze
C13675,Naava,Cook,Gold
C13676,Alina,Cole,Gold
C13677,Erina,Hall,Gold
C13678,Nefertari,Carter,Gold
C13679,Donatella,Turner,Bronze
C13680,Alina,Bailey,Bronze
C13681,Rachel,Reed,Bronze
C13682,Jacintha,Stewart,Silver
C13683,Keva,Howard,Gold
C13684,Marabel,Perry,Silver
C13685,Belinda,Kelly,Silver
C13686,Nefertari,Allen,Bronze
C13687,Yedda,King,Diamond
C13688,Marabel,Ross,Bronze
C13689,Rosalind,Wood,Gold
C13690,Ellie,Lee,Silver
C13691,Raanana,Hayes,Gold
C13692,Nomi,Evans,Gold
C13693,Ella,Garcia,Gold
C13694,Yedda,King,Gold
C13695,Calista,Wright,Diamond
C13696,Mei,Howard,Gold
C13697,Nefertiti,Anderson,Diamond
C13698,Nomi,Richardson,Gold
C13699,Felicia,Cox,Silver
C13700,Isa,Stewart,Bronze
C13701,Xin,Smith,Bronze
C13702,Bonita,Moore,Gold
C13703,Tegan,Lopez,Diamond
C13704,Kaytlyn,Adams,Bronze
C13705,Kyomi,Ramirez,Bronze
C13706,Bella,Richardson,Silver
C13707,Kyomi,Peterson,Diamond
C13708,Meadow,Thomas,Gold
C13709,Calliope,Bryant,Gold
C13710,Miyeon,Taylor,Gold
C13711,Belinda,Smith,Bronze
C13712,Tazanna,Ward,Gold
C13713,Nelly,Patterson,Diamond
C13714,Nefertiti,Stewart,Bronze
C13715,Felicia,Hall,Diamond
C13716,Alina,Green,Silver
C13717,Calixta,Jones,Diamond
C13718,Nefertari,Lee,Silver
C13719,Yedda,Jenkins,Bronze
C13720,Naamah,Robinson,Diamond
C13721,Donatella,Torres,Gold
C13722,Jacintha,Harris,Gold
C13723,Rosaleen,Cox,Diamond
C13724,Felicia,Alexander,Gold
C13725,Venus,Long,Silver
C13726,Mei,Hill,Gold
C13727,Caily,Smith,Silver
C13728,Fayre,Clark,Diamond
C13729,Calixta,Allen,Bronze
C13730,Omorose,Richardson,Bronze
C13731,Ratih,Foster,Bronze
C13732,Tazanna,Scott,Silver
C13733,Rosalind,Jenkins,Gold
C13734,Belinda,Cox,Diamond
C13735,Felicia,Perry,Silver
C13736,Jolie,Garcia,Diamond
C13737,Calliope,Bennett,Silver
C13738,Lilybelle,Kelly,Diamond
C13739,Abigail,James,Bronze
C13740,Bellezza,Jones,Silver
C13741,Ratih,Brooks,Silver
C13742,Isa,Gray,Bronze
C13743,Bella,Thomas,Bronze
C13744,Rachel,Mitchell,Silver
C13745,Raanana,Howard,Silver
C13746,Ratih,Ward,Diamond
C13747,Norabel,Ross,Bronze
C13748,Ellen,Jackson,Silver
C13749,Linda,Edwards,Gold
C13750,Naava,Johnson,Bronze
C13751,Marabel,Miller,Gold
C13752,Linda,Cole,Gold
C13753,Miyuki,Parker,Silver
C13754,Bonnie,Murphy,Silver
C13755,Bella,Brooks,Silver
C13756,Ellen,Scott,Silver
C13757,Kaytlyn,Cox,Gold
C13758,Alina,Sanchez,Bronze
C13759,Bella,Edwards,Gold
C13760,Mei,Clark,Bronze
C13761,Rosalind,Smith,Bronze
C13762,Bonnie,Miller,Gold
C13763,Bellezza,Perry,Bronze
C13764,Belinda,King,Silver
C13765,Felicia,Ross,Diamond
C13766,Nelly,Long,Gold
C13767,Nefertiti,Peterson,Diamond
C13768,Ulanni,Miller,Silver
C13769,Jacintha,Peterson,Silver
C13770,Venus,Mitchell,Diamond
C13771,Norabel,Parker,Silver
C13772,Nelly,Simmons,Diamond
C13773,Xin,Rivera,Diamond
C13774,Lillie,Torres,Diamond
C13775,Naava,Baker,Gold
C13776,Miyeon,Evans,Silver
C13777,Nelly,Phillips,Silver
C13778,Miyeon,Garcia,Gold
C13779,Abigail,Lopez,Bronze
C13780,Lucinda,Lewis,Silver
C13781,Belinda,Perry,Diamond
C13782,Xin,Rivera,Diamond
C13783,Naomi,Walker,Diamond
C13784,Venus,Williams,Bronze
C13785,Orabelle,Washington,Silver
C13786,Rachel,Thomas,Gold
C13787,Orabelle,Jenkins,Gold
C13788,Jolie,Cole,Bronze
C13789,Donatella,Rivera,Diamond
C13790,Raanana,Long,Diamond
C13791,Tegan,Hughes,Silver
C13792,Erina,Jones,Diamond
C13793,Raanana,Torres,Silver
C13794,Nefertari,Diaz,Silver
C13795,Lucinda,Alexander,Gold
C13796,Kyomi,Evans,Silver
C13797,Caily,Long,Silver
C13798,Erina,Howard,Silver
C13799,Calixta,Phillips,Bronze
C13800,Tazanna,Sanchez,Bronze
C13801,Tove,Wright,Diamond
C13802,Mabel,Barnes,Bronze
C13803,Fayre,Flores,Diamond
C13804,Yedda,Jackson,Gold
C13805,Lillie,Rogers,Bronze
C13806,Omorose,Morris,Silver
C13807,Omorose,Gonzales,Bronze
C13808,Donatella,Morgan,Bronze
C13809,Caily,Perez,Gold
C13810,Felicia,Roberts,Diamond
C13811,Raanana,Lee,Silver
C13812,Bellezza,Diaz,Diamond
C13813,Belinda,Gonzalez,Silver
C13814,Nelly,Bell,Silver
C13815,Felicia,Wood,Diamond
C13816,Lynne,Martinez,Gold
C13817,Rosaleen,Long,Silver
C13818,Nelly,Nelson,Bronze
C13819,Lillie,Baker,Gold
C13820,Jacintha,Taylor,Bronze
C13821,Lillie,White,Diamond
C13822,Orabelle,Moore,Silver
C13823,Yedda,Mitchell,Silver
C13824,Calliope,Gray,Bronze
C13825,Donatella,Bailey,Silver
C13826,Yedda,Hernandez,Diamond
C13827,Meadow,Perez,Diamond
C13828,Naomi,Sanders,Gold
C13829,Raanana,Bennett,Gold
C13830,Rosaleen,Martin,Diamond
C13831,Venus,Bell,Diamond
C13832,Tove,James,Gold
C13833,Bonita,Howard,Gold
C13834,Calliope,Stewart,Silver
C13835,Kaytlyn,Thompson,Diamond
C13836,Calista,Morris,Silver
C13837,Ellen,Alexander,Silver
C13838,Bonita,Murphy,Diamond
C13839,Rachel,Brown,Gold
C13840,Belinda,Hernandez,Silver
C13841,Yedda,Nelson,Diamond
C13842,Naamah,Gonzalez,Bronze
C13843,Lucinda,Bennett,Diamond
C13844,Felicia,Lee,Gold
C13845,Miyuki,Reed,Gold
C13846,Fayre,Morgan,Gold
C13847,Ulanni,Jones,Diamond
C13848,Meadow,Flores,Silver
C13849,Nefertari,Nelson,Diamond
C13850,Mei,Sanders,Silver
C13851,Tove,Wood,Silver
C13852,Kaytlyn,Cox,Diamond
C13853,Kaytlyn,Martinez,Diamond
C13854,Mabs,Turner,Diamond
C13855,Linda,Murphy,Gold
C13856,Linda,Price,Gold
C13857,Nomi,Hill,Bronze
C13858,Bonita,Reed,Gold
C13859,Erina,Simmons,Gold
C13860,Jolie,Barnes,Diamond
C13861,Mabel,Clark,Diamond
C13862,Mei,Powell,Gold
C13863,Omorose,Williams,Diamond
C13864,Mabel,Moore,Bronze
C13865,Rachel,Hernandez,Diamond
C13866,Kyomi,Bryant,Silver
C13867,Lillie,Diaz,Diamond
C13868,Nefertiti,Baker,Diamond
C13869,Donatella,Campbell,Gold
C13870,Linda,Morgan,Bronze
C13871,Naomi,Phillips,Bronze
C13872,Naomi,Howard,Bronze
C13873,Caily,Torres,Gold
C13874,Meadow,Wright,Diamond
C13875,Alina,Rodriguez,Bronze
C13876,Bellezza,Allen,Bronze
C13877,Miyeon,Wood,Diamond
C13878,Nefertari,Perry,Bronze
C13879,Tegan,Reed,Diamond
C13880,Lucinda,Martinez,Bronze
C13881,Keva,Butler,Gold
C13882,Miyeon,Baker,Gold
C13883,Norabel,Cooper,Silver
C13884,Venus,Flores,Bronze
C13885,Ellen,Watson,Silver
C13886,Lucinda,Simmons,Diamond
C13887,Belinda,Hughes,Silver
C13888,Ellie,Roberts,Bronze
C13889,Yedda,Rivera,Gold
C13890,Venus,Campbell,Silver
C13891,Mabs,Hall,Diamond
C13892,Orabelle,Carter,Gold
C13893,Naomi,Jenkins,Diamond
C13894,Rosalind,Mitchell,Diamond
C13895,Erina,Jackson,Diamond
C13896,Felicia,Rivera,Diamond
C13897,Nefertari,Garcia,Gold
C13898,Nefertiti,Cook,Gold
C13899,Ratih,Harris,Bronze
C13900,Tazanna,Ramirez,Silver
C13901,Tazanna,Butler,Silver
C13902,Miyeon,Walker,Gold
C13903,Miyuki,Russell,Gold
C13904,Omorose,Taylor,Silver
C13905,Sapphire,Bennett,Diamond
C13906,Bella,Scott,Silver
C13907,Omorose,Adams,Silver
C13908,Alina,Williams,Diamond
C13909,Calliope,Long,Diamond
C13910,Bonita,Jones,Silver
C13911,Mei,Parker,Silver
C13912,Rachel,Foster,Gold
C13913,Nomi,Rodriguez,Diamond
C13914,Isa,Robinson,Silver
C13915,Bonita,Gonzalez,Gold
C13916,Mei,King,Bronze
C13917,Caily,Ross,Diamond
C13918,Lucinda,Gonzales,Diamond
C13919,Keva,Thomas,Bronze
C13920,Miyuki,Parker,Diamond
C13921,Nefertari,Hayes,Silver
C13922,Yedda,Rogers,Diamond
C13923,Donatella,Watson,Gold
C13924,Nefertari,Robinson,Silver
C13925,Lucinda,Davis,Gold
C13926,Yedda,Barnes,Diamond
C13927,Nefertiti,Turner,Gold
C13928,Calixta,Bryant,Gold
C13929,Calliope,Garcia,Diamond
C13930,Donatella,Butler,Silver
C13931,Miyeon,Brown,Gold
C13932,Tegan,Perry,Diamond
C13933,Abigail,Barnes,Gold
C13934,Fayre,Wood,Silver
C13935,Isa,Smith,Silver
C13936,Ulanni,Robinson,Diamond
C13937,Nefertiti,Russell,Diamond
C13938,Bonita,Bailey,Bronze
C13939,Raanana,Cook,Gold
C13940,Naamah,Brooks,Silver
C13941,Yedda,Brown,Diamond
C13942,Jolie,Green,Bronze
C13943,Ella,Alexander,Bronze
C13944,Calliope,Scott,Bronze
C13945,Isa,Perez,Bronze
C13946,Caily,Kelly,Bronze
C13947,Lucinda,Rogers,Diamond
C13948,Lucinda,Powell,Silver
C13949,Ulanni,Wood,Silver
C13950,Nelly,Harris,Gold
C13951,Yedda,Lewis,Silver
C13952,Caily,Garcia,Bronze
C13953,Ella,Torres,Gold
C13954,Ratih,Thomas,Silver
C13955,Linda,Gray,Diamond
C13956,Nelly,Gray,Diamond
C13957,Raanana,Adams,Diamond
C13958,Mabs,Parker,Silver
C13959,Jolie,Price,Silver
C13960,Belinda,Jones,Silver
C13961,Calliope,Clark,Diamond
C13962,Felicia,Ward,Bronze
C13963,Isa,Flores,Diamond
C13964,Calliope,Walker,Silver
C13965,Rosalind,Anderson,Gold
C13966,Mabel,Thomas,Gold
C13967,Raanana,Kelly,Silver
C13968,Miyeon,White,Silver
C13969,Nefertiti,Mitchell,Gold
C13970,Venus,Washington,Silver
C13971,Ellen,Reed,Silver
C13972,Erina,Peterson,Bronze
C13973,Jolie,Bryant,Silver
C13974,Lucinda,Bennett,Gold
C13975,Fayre,Bryant,Gold
C13976,Rachel,Flores,Gold
C13977,Miyuki,White,Silver
C13978,Naamah,Moore,Bronze
C13979,Bonita,Bell,Bronze
C13980,Erina,Ramirez,Silver
C13981,Norabel,Alexander,Gold
C13982,Tegan,Perez,Bronze
C13983,Erina,Rivera,Diamond
C13984,Calixta,Flores,Bronze
C13985,Linda,Baker,Diamond
C13986,Naomi,Russell,Gold
C13987,Nefertari,Phillips,Gold
C13988,Ulanni,Powell,Bronze
C13989,Mabs,Griffin,Gold
C13990,Norabel,Garcia,Gold
C13991,Ellie,Lopez,Diamond
C13992,Rosaleen,Gray,Bronze
C13993,Jacintha,Cole,Silver
C13994,Bonita,Long,Diamond
C13995,Naava,Carter,Bronze
C13996,Mabel,Jones,Gold
C13997,Mei,Phillips,Silver
C13998,Naava,Jenkins,Silver
C13999,Caily,Gray,Diamond
C14000,Mabs,Henderson,Silver
C14001,Kyomi,Scott,Silver
C14002,Calliope,Jenkins,Diamond
C14003,Rachel,Griffin,Silver
C14004,Meadow,Miller,Silver
C14005,Miyeon,Baker,Gold
C14006,Keva,Evans,Diamond
C14007,Lillie,Lewis,Gold
C14008,Mabs,Morgan,Silver
C14009,Keva,Long,Bronze
C14010,Abigail,Hernandez,Gold
C14011,Yedda,Garcia,Silver
C14012,Yedda,Gonzales,Silver
C14013,Ella,Hughes,Silver
C14014,Calista,Bryant,Silver
C14015,Nefertiti,Walker,Gold
C14016,Omorose,Sanders,Diamond
C14017,Naava,Thomas,Gold
C14018,Bellezza,Rodriguez,Bronze
C14019,Lynne,Jenkins,Bronze
C14020,Donatella,Wilson,Bronze
C14021,Meadow,Henderson,Silver
C14022,Xin,Patterson,Silver
C14023,Naava,Morgan,Diamond
C14024,Keva,King,Silver
C14025,Orabelle,Martinez,Bronze
C14026,Bonita,Howard,Bronze
C14027,Venus,Allen,Diamond
C14028,Naamah,Rogers,Gold
C14029,Felicia,Diaz,Diamond
C14030,Norabel,Rodriguez,Bronze
C14031,Lucinda,Hill,Diamond
C14032,Erina,Cole,Silver
C14033,Venus,Lewis,Silver
C14034,Lillie,Wilson,Silver
C14035,Lilybelle,Bennett,Gold
C14036,Tove,Adams,Diamond
C14037,Jacintha,Torres,Gold
C14038,Orabelle,Adams,Gold
C14039,Jacintha,Lee,Bronze
C14040,Bonnie,Thomas,Diamond
C14041,Nomi,Harris,Diamond
C14042,Nefertiti,Cooper,Gold
C14043,Rosalind,Martin,Gold
C14044,Caily,James,Bronze
C14045,Erina,Powell,Diamond
C14046,Rachel,Parker,Gold
C14047,Miyeon,Mitchell,Diamond
C14048,Calliope,Clark,Diamond
C14049,Ella,Carter,Gold
C14050,Venus,Edwards,Bronze
C14051,Kaytlyn,Ramirez,Diamond
C14052,Isa,Cole,Bronze
C14053,Kaytlyn,Butler,Bronze
C14054,Abigail,Cox,Gold
C14055,Nefertiti,Kelly,Silver
C14056,Nomi,Ross,Diamond
C14057,Raanana,Brooks,Silver
C14058,Alina,Torres,Gold
C14059,Ellie,Walker,Diamond
C14060,Miyeon,King,Bronze
C14061,Bellezza,Stewart,Silver
C14062,Mabel,Bennett,Gold
C14063,Tazanna,Martinez,Gold
C14064,Keva,Howard,Diamond
C14065,Miyeon,Diaz,Diamond
C14066,Omorose,Barnes,Gold
C14067,Omorose,Reed,Diamond
C14068,Abigail,Ward,Diamond
C14069,Donatella,Smith,Bronze
C14070,Rachel,Harris,Diamond
C14071,Nefertari,Jackson,Gold
C14072,Lilybelle,Rivera,Gold
C14073,Bella,Bryant,Gold
C14074,Jacintha,Baker,Bronze
C14075,Donatella,Patterson,Diamond
C14076,Rachel,Martin,Gold
C14077,Bonnie,Perez,Silver
C14078,Yedda,Jenkins,Silver
C14079,Erina,Brown,Bronze
C14080,Lillie,Kelly,Silver
C14081,Naomi,Parker,Gold
C14082,Bonita,Hernandez,Diamond
C14083,Xin,Hughes,Diamond
C14084,Calixta,Stewart,Gold
C14085,Alina,Reed,Silver
C14086,Calliope,Cox,Diamond
C14087,Bellezza,Wood,Silver
C14088,Ratih,Phillips,Bronze
C14089,Ellen,Martin,Gold
C14090,Alina,Price,Gold
C14091,Lucinda,Allen,Gold
C14092,Felicia,Carter,Bronze
C14093,Nefertiti,Bennett,Diamond
C14094,Lillie,Sanders,Gold
C14095,Mabel,Sanders,Silver
C14096,Calista,Smith,Bronze
C14097,Raanana,Turner,Silver
C14098,Naava,Gonzales,Bronze
C14099,Tegan,Alexander,Gold
C14100,Mabs,James,Bronze
C14101,Raanana,Cole,Gold
C14102,Calixta,Bryant,Gold
C14103,Miyeon,Gray,Bronze
C14104,Erina,Jenkins,Gold
C14105,Tegan,Perry,Bronze
C14106,Donatella,Bailey,Gold
C14107,Bonnie,Perry,Diamond
C14108,Lillie,Wright,Silver
C14109,Donatella,Gray,Gold
C14110,Jolie,Brown,Gold
C14111,Raanana,Wood,Bronze
C14112,Tove,Jenkins,Silver
C14113,Tegan,Wright,Bronze
C14114,Xin,Kelly,Gold
C14115,Calista,Davis,Gold
C14116,Rosalind,Alexander,Gold
C14117,Belinda,Evans,Diamond
